ISO3,INDICATOR,SUBJECT,MEASURE,FREQUENCY,year,time,Flag Codes
CHL,HRWKD,TOT,HR_WKD,A,1994,2364,
CHL,HRWKD,TOT,HR_WKD,A,1995,2338,
CHL,HRWKD,TOT,HR_WKD,A,1996,2313,
CHL,HRWKD,TOT,HR_WKD,A,1997,2256,
CHL,HRWKD,TOT,HR_WKD,A,1998,2299,
CHL,HRWKD,TOT,HR_WKD,A,1999,2277,
CHL,HRWKD,TOT,HR_WKD,A,2000,2263,
CHL,HRWKD,TOT,HR_WKD,A,2001,2242,
CHL,HRWKD,TOT,HR_WKD,A,2002,2250,
CHL,HRWKD,TOT,HR_WKD,A,2003,2235,
CHL,HRWKD,TOT,HR_WKD,A,2004,2232,
CHL,HRWKD,TOT,HR_WKD,A,2005,2157,
CHL,HRWKD,TOT,HR_WKD,A,2006,2165,
CHL,HRWKD,TOT,HR_WKD,A,2007,2128,
CHL,HRWKD,TOT,HR_WKD,A,2008,2095,
CHL,HRWKD,TOT,HR_WKD,A,2009,2074,
CHL,HRWKD,TOT,HR_WKD,A,2010,2069.8,
CHL,HRWKD,TOT,HR_WKD,A,2011,2050.2,
CHL,HRWKD,TOT,HR_WKD,A,2012,2027.4,
CHL,HRWKD,TOT,HR_WKD,A,2013,2021.3,
CHL,HRWKD,TOT,HR_WKD,A,2014,1994.4,
CHL,HRWKD,TOT,HR_WKD,A,2015,1993.7,
CHL,HRWKD,TOT,HR_WKD,A,2016,1977.5,
CHL,HRWKD,TOT,HR_WKD,A,2017,1963.1,
CHL,HRWKD,TOT,HR_WKD,A,2018,1955.5,
CHL,HRWKD,TOT,HR_WKD,A,2019,1929.5,
CHL,HRWKD,TOT,HR_WKD,A,2020,1825.3,
CHL,HRWKD,TOT,HR_WKD,A,2021,1915.6,
EST,HRWKD,TOT,HR_WKD,A,2000,1884,
EST,HRWKD,TOT,HR_WKD,A,2001,1877,
EST,HRWKD,TOT,HR_WKD,A,2002,1879,
EST,HRWKD,TOT,HR_WKD,A,2003,1884,
EST,HRWKD,TOT,HR_WKD,A,2004,1892,
EST,HRWKD,TOT,HR_WKD,A,2005,1913,
EST,HRWKD,TOT,HR_WKD,A,2006,1906,
EST,HRWKD,TOT,HR_WKD,A,2007,1903,
EST,HRWKD,TOT,HR_WKD,A,2008,1874,
EST,HRWKD,TOT,HR_WKD,A,2009,1745,
EST,HRWKD,TOT,HR_WKD,A,2010,1785,
EST,HRWKD,TOT,HR_WKD,A,2011,1827,
EST,HRWKD,TOT,HR_WKD,A,2012,1796,
EST,HRWKD,TOT,HR_WKD,A,2013,1777,
EST,HRWKD,TOT,HR_WKD,A,2014,1771,
EST,HRWKD,TOT,HR_WKD,A,2015,1763,
EST,HRWKD,TOT,HR_WKD,A,2016,1767,
EST,HRWKD,TOT,HR_WKD,A,2017,1768,
EST,HRWKD,TOT,HR_WKD,A,2018,1707.193,
EST,HRWKD,TOT,HR_WKD,A,2019,1694.396,
EST,HRWKD,TOT,HR_WKD,A,2020,1637.156,
EST,HRWKD,TOT,HR_WKD,A,2021,1767.056,
ISR,HRWKD,TOT,HR_WKD,A,1981,1966,
ISR,HRWKD,TOT,HR_WKD,A,1982,1942.3,
ISR,HRWKD,TOT,HR_WKD,A,1983,1929.1,
ISR,HRWKD,TOT,HR_WKD,A,1984,1932.2,
ISR,HRWKD,TOT,HR_WKD,A,1985,1932.1,
ISR,HRWKD,TOT,HR_WKD,A,1986,1927,
ISR,HRWKD,TOT,HR_WKD,A,1987,1921.2,
ISR,HRWKD,TOT,HR_WKD,A,1988,1878.1,
ISR,HRWKD,TOT,HR_WKD,A,1989,1909.1,
ISR,HRWKD,TOT,HR_WKD,A,1990,1904,
ISR,HRWKD,TOT,HR_WKD,A,1991,1897.3,
ISR,HRWKD,TOT,HR_WKD,A,1992,1951.192,
ISR,HRWKD,TOT,HR_WKD,A,1993,1953,
ISR,HRWKD,TOT,HR_WKD,A,1994,1993.1,
ISR,HRWKD,TOT,HR_WKD,A,1995,2013.8,
ISR,HRWKD,TOT,HR_WKD,A,1996,2031,
ISR,HRWKD,TOT,HR_WKD,A,1997,2036.3,
ISR,HRWKD,TOT,HR_WKD,A,1998,2011.9,
ISR,HRWKD,TOT,HR_WKD,A,1999,2021.09,
ISR,HRWKD,TOT,HR_WKD,A,2000,2032.9,
ISR,HRWKD,TOT,HR_WKD,A,2001,1996.1,
ISR,HRWKD,TOT,HR_WKD,A,2002,2014.3,
ISR,HRWKD,TOT,HR_WKD,A,2003,1997.5,
ISR,HRWKD,TOT,HR_WKD,A,2004,1975,
ISR,HRWKD,TOT,HR_WKD,A,2005,1966.4,
ISR,HRWKD,TOT,HR_WKD,A,2006,1955,
ISR,HRWKD,TOT,HR_WKD,A,2007,1966.5,
ISR,HRWKD,TOT,HR_WKD,A,2008,1963.3,
ISR,HRWKD,TOT,HR_WKD,A,2009,1962.5,
ISR,HRWKD,TOT,HR_WKD,A,2010,1956.5,
ISR,HRWKD,TOT,HR_WKD,A,2011,1947.2,
ISR,HRWKD,TOT,HR_WKD,A,2012,1918.8,
ISR,HRWKD,TOT,HR_WKD,A,2013,1908.2,
ISR,HRWKD,TOT,HR_WKD,A,2014,1894.5,
ISR,HRWKD,TOT,HR_WKD,A,2015,1895.4,
ISR,HRWKD,TOT,HR_WKD,A,2016,1922.1,
ISR,HRWKD,TOT,HR_WKD,A,2017,1918,
ISR,HRWKD,TOT,HR_WKD,A,2018,1910.1,
ISR,HRWKD,TOT,HR_WKD,A,2019,1898.1,
ISR,HRWKD,TOT,HR_WKD,A,2020,1782.5,
ISR,HRWKD,TOT,HR_WKD,A,2021,1752.8,
RUS,HRWKD,TOT,HR_WKD,A,1992,1933,
RUS,HRWKD,TOT,HR_WKD,A,1993,1939,
RUS,HRWKD,TOT,HR_WKD,A,1994,1895,
RUS,HRWKD,TOT,HR_WKD,A,1995,1891,
RUS,HRWKD,TOT,HR_WKD,A,1996,1894,
RUS,HRWKD,TOT,HR_WKD,A,1997,1951,
RUS,HRWKD,TOT,HR_WKD,A,1998,1946,
RUS,HRWKD,TOT,HR_WKD,A,1999,1964,
RUS,HRWKD,TOT,HR_WKD,A,2000,1982,
RUS,HRWKD,TOT,HR_WKD,A,2001,1980,
RUS,HRWKD,TOT,HR_WKD,A,2002,1982,
RUS,HRWKD,TOT,HR_WKD,A,2003,1993,
RUS,HRWKD,TOT,HR_WKD,A,2004,1993,
RUS,HRWKD,TOT,HR_WKD,A,2005,1989,
RUS,HRWKD,TOT,HR_WKD,A,2006,1998,
RUS,HRWKD,TOT,HR_WKD,A,2007,1999,
RUS,HRWKD,TOT,HR_WKD,A,2008,1997,
RUS,HRWKD,TOT,HR_WKD,A,2009,1974,
RUS,HRWKD,TOT,HR_WKD,A,2010,1976,
RUS,HRWKD,TOT,HR_WKD,A,2011,1979,
RUS,HRWKD,TOT,HR_WKD,A,2012,1982,
RUS,HRWKD,TOT,HR_WKD,A,2013,1980,
RUS,HRWKD,TOT,HR_WKD,A,2014,1985,
RUS,HRWKD,TOT,HR_WKD,A,2015,1978,
RUS,HRWKD,TOT,HR_WKD,A,2016,1974,
RUS,HRWKD,TOT,HR_WKD,A,2017,1979,
RUS,HRWKD,TOT,HR_WKD,A,2018,1970,
RUS,HRWKD,TOT,HR_WKD,A,2019,1965,
RUS,HRWKD,TOT,HR_WKD,A,2020,1874,
SVN,HRWKD,TOT,HR_WKD,A,1995,1755,
SVN,HRWKD,TOT,HR_WKD,A,1996,1727,
SVN,HRWKD,TOT,HR_WKD,A,1997,1715,
SVN,HRWKD,TOT,HR_WKD,A,1998,1728,
SVN,HRWKD,TOT,HR_WKD,A,1999,1730,
SVN,HRWKD,TOT,HR_WKD,A,2000,1710.1,
SVN,HRWKD,TOT,HR_WKD,A,2001,1695.9,
SVN,HRWKD,TOT,HR_WKD,A,2002,1720.487,
SVN,HRWKD,TOT,HR_WKD,A,2003,1723.798,
SVN,HRWKD,TOT,HR_WKD,A,2004,1736.5,
SVN,HRWKD,TOT,HR_WKD,A,2005,1696.6,
SVN,HRWKD,TOT,HR_WKD,A,2006,1667.413,
SVN,HRWKD,TOT,HR_WKD,A,2007,1654.905,
SVN,HRWKD,TOT,HR_WKD,A,2008,1673.484,
SVN,HRWKD,TOT,HR_WKD,A,2009,1678.997,
SVN,HRWKD,TOT,HR_WKD,A,2010,1680.3,
SVN,HRWKD,TOT,HR_WKD,A,2011,1663.4,
SVN,HRWKD,TOT,HR_WKD,A,2012,1644.3,
SVN,HRWKD,TOT,HR_WKD,A,2013,1662.2,
SVN,HRWKD,TOT,HR_WKD,A,2014,1681.8,
SVN,HRWKD,TOT,HR_WKD,A,2015,1687.309,
SVN,HRWKD,TOT,HR_WKD,A,2016,1652.4,
SVN,HRWKD,TOT,HR_WKD,A,2017,1621.923,
SVN,HRWKD,TOT,HR_WKD,A,2018,1599.109,
SVN,HRWKD,TOT,HR_WKD,A,2019,1601.835,
SVN,HRWKD,TOT,HR_WKD,A,2020,1533.823,
SVN,HRWKD,TOT,HR_WKD,A,2021,1596.395,
OECD,HRWKD,TOT,HR_WKD,A,1970,1966.688,
OECD,HRWKD,TOT,HR_WKD,A,1971,1959.937,
OECD,HRWKD,TOT,HR_WKD,A,1972,1951.429,
OECD,HRWKD,TOT,HR_WKD,A,1973,1948.85,
OECD,HRWKD,TOT,HR_WKD,A,1974,1928.336,
OECD,HRWKD,TOT,HR_WKD,A,1975,1916.823,
OECD,HRWKD,TOT,HR_WKD,A,1976,1918.15,
OECD,HRWKD,TOT,HR_WKD,A,1977,1913.627,
OECD,HRWKD,TOT,HR_WKD,A,1978,1905.455,
OECD,HRWKD,TOT,HR_WKD,A,1979,1901.774,
OECD,HRWKD,TOT,HR_WKD,A,1980,1892.91,
OECD,HRWKD,TOT,HR_WKD,A,1981,1884.747,
OECD,HRWKD,TOT,HR_WKD,A,1982,1877.758,
OECD,HRWKD,TOT,HR_WKD,A,1983,1877.557,
OECD,HRWKD,TOT,HR_WKD,A,1984,1878.547,
OECD,HRWKD,TOT,HR_WKD,A,1985,1875.93,
OECD,HRWKD,TOT,HR_WKD,A,1986,1872.609,
OECD,HRWKD,TOT,HR_WKD,A,1987,1872.638,
OECD,HRWKD,TOT,HR_WKD,A,1988,1872.774,
OECD,HRWKD,TOT,HR_WKD,A,1989,1871.417,
OECD,HRWKD,TOT,HR_WKD,A,1990,1860.241,
OECD,HRWKD,TOT,HR_WKD,A,1991,1852.389,
OECD,HRWKD,TOT,HR_WKD,A,1992,1883.526,
OECD,HRWKD,TOT,HR_WKD,A,1993,1875.564,
OECD,HRWKD,TOT,HR_WKD,A,1994,1847.604,
OECD,HRWKD,TOT,HR_WKD,A,1995,1841.928,
OECD,HRWKD,TOT,HR_WKD,A,1996,1845.998,
OECD,HRWKD,TOT,HR_WKD,A,1997,1845.124,
OECD,HRWKD,TOT,HR_WKD,A,1998,1836.598,
OECD,HRWKD,TOT,HR_WKD,A,1999,1835.435,
OECD,HRWKD,TOT,HR_WKD,A,2000,1824.986,
OECD,HRWKD,TOT,HR_WKD,A,2001,1811.084,
OECD,HRWKD,TOT,HR_WKD,A,2002,1806.977,
OECD,HRWKD,TOT,HR_WKD,A,2003,1798.476,
OECD,HRWKD,TOT,HR_WKD,A,2004,1797.967,
OECD,HRWKD,TOT,HR_WKD,A,2005,1793.914,
OECD,HRWKD,TOT,HR_WKD,A,2006,1792.481,
OECD,HRWKD,TOT,HR_WKD,A,2007,1789.547,
OECD,HRWKD,TOT,HR_WKD,A,2008,1787.525,
OECD,HRWKD,TOT,HR_WKD,A,2009,1753.166,
OECD,HRWKD,TOT,HR_WKD,A,2010,1772.451,
OECD,HRWKD,TOT,HR_WKD,A,2011,1771.505,
OECD,HRWKD,TOT,HR_WKD,A,2012,1769.973,
OECD,HRWKD,TOT,HR_WKD,A,2013,1765.551,
OECD,HRWKD,TOT,HR_WKD,A,2014,1768.38,
OECD,HRWKD,TOT,HR_WKD,A,2015,1767.099,
OECD,HRWKD,TOT,HR_WKD,A,2016,1765.38,
OECD,HRWKD,TOT,HR_WKD,A,2017,1757.357,
OECD,HRWKD,TOT,HR_WKD,A,2018,1752.531,
OECD,HRWKD,TOT,HR_WKD,A,2019,1741.932,
OECD,HRWKD,TOT,HR_WKD,A,2020,1667.988,
OECD,HRWKD,TOT,HR_WKD,A,2021,1715.818,
LVA,HRWKD,TOT,HR_WKD,A,1995,1867.147,
LVA,HRWKD,TOT,HR_WKD,A,1996,1865.496,
LVA,HRWKD,TOT,HR_WKD,A,1997,1861.21,
LVA,HRWKD,TOT,HR_WKD,A,1998,1860.042,
LVA,HRWKD,TOT,HR_WKD,A,1999,1861.487,
LVA,HRWKD,TOT,HR_WKD,A,2000,1864.647,
LVA,HRWKD,TOT,HR_WKD,A,2001,1872.521,
LVA,HRWKD,TOT,HR_WKD,A,2002,1841.682,
LVA,HRWKD,TOT,HR_WKD,A,2003,1836,
LVA,HRWKD,TOT,HR_WKD,A,2004,1802.159,
LVA,HRWKD,TOT,HR_WKD,A,2005,1842.134,
LVA,HRWKD,TOT,HR_WKD,A,2006,1829.004,
LVA,HRWKD,TOT,HR_WKD,A,2007,1793.626,
LVA,HRWKD,TOT,HR_WKD,A,2008,1751.084,
LVA,HRWKD,TOT,HR_WKD,A,2009,1707.331,
LVA,HRWKD,TOT,HR_WKD,A,2010,1692.396,
LVA,HRWKD,TOT,HR_WKD,A,2011,1707.04,
LVA,HRWKD,TOT,HR_WKD,A,2012,1691.635,
LVA,HRWKD,TOT,HR_WKD,A,2013,1685.929,
LVA,HRWKD,TOT,HR_WKD,A,2014,1695.303,
LVA,HRWKD,TOT,HR_WKD,A,2015,1663.181,
LVA,HRWKD,TOT,HR_WKD,A,2016,1663.836,
LVA,HRWKD,TOT,HR_WKD,A,2017,1649.86,
LVA,HRWKD,TOT,HR_WKD,A,2018,1661.309,
LVA,HRWKD,TOT,HR_WKD,A,2019,1631.036,
LVA,HRWKD,TOT,HR_WKD,A,2020,1576.93,
LVA,HRWKD,TOT,HR_WKD,A,2021,1601.203,
LTU,HRWKD,TOT,HR_WKD,A,1995,1527.037,
LTU,HRWKD,TOT,HR_WKD,A,1996,1524.992,
LTU,HRWKD,TOT,HR_WKD,A,1997,1529.979,
LTU,HRWKD,TOT,HR_WKD,A,1998,1571.392,
LTU,HRWKD,TOT,HR_WKD,A,1999,1524.081,
LTU,HRWKD,TOT,HR_WKD,A,2000,1630.226,
LTU,HRWKD,TOT,HR_WKD,A,2001,1616.972,
LTU,HRWKD,TOT,HR_WKD,A,2002,1591.328,
LTU,HRWKD,TOT,HR_WKD,A,2003,1576.944,
LTU,HRWKD,TOT,HR_WKD,A,2004,1658.771,
LTU,HRWKD,TOT,HR_WKD,A,2005,1659.146,
LTU,HRWKD,TOT,HR_WKD,A,2006,1654.94,
LTU,HRWKD,TOT,HR_WKD,A,2007,1681.034,
LTU,HRWKD,TOT,HR_WKD,A,2008,1707.35,
LTU,HRWKD,TOT,HR_WKD,A,2009,1644.993,
LTU,HRWKD,TOT,HR_WKD,A,2010,1696.679,
LTU,HRWKD,TOT,HR_WKD,A,2011,1674.217,
LTU,HRWKD,TOT,HR_WKD,A,2012,1672.253,
LTU,HRWKD,TOT,HR_WKD,A,2013,1657.482,
LTU,HRWKD,TOT,HR_WKD,A,2014,1649.89,
LTU,HRWKD,TOT,HR_WKD,A,2015,1673.198,
LTU,HRWKD,TOT,HR_WKD,A,2016,1694.331,
LTU,HRWKD,TOT,HR_WKD,A,2017,1656.899,
LTU,HRWKD,TOT,HR_WKD,A,2018,1664.021,
LTU,HRWKD,TOT,HR_WKD,A,2019,1665.382,
LTU,HRWKD,TOT,HR_WKD,A,2020,1594.926,
LTU,HRWKD,TOT,HR_WKD,A,2021,1619.977,
CRI,HRWKD,TOT,HR_WKD,A,1987,2366,
CRI,HRWKD,TOT,HR_WKD,A,1988,2346,
CRI,HRWKD,TOT,HR_WKD,A,1989,2307,
CRI,HRWKD,TOT,HR_WKD,A,1990,2358,
CRI,HRWKD,TOT,HR_WKD,A,1991,2272,
CRI,HRWKD,TOT,HR_WKD,A,1992,2359,
CRI,HRWKD,TOT,HR_WKD,A,1993,2346,
CRI,HRWKD,TOT,HR_WKD,A,1994,2370,
CRI,HRWKD,TOT,HR_WKD,A,1995,2345,
CRI,HRWKD,TOT,HR_WKD,A,1996,2387,
CRI,HRWKD,TOT,HR_WKD,A,1997,2365,
CRI,HRWKD,TOT,HR_WKD,A,1998,2356,
CRI,HRWKD,TOT,HR_WKD,A,1999,2370,
CRI,HRWKD,TOT,HR_WKD,A,2000,2362,
CRI,HRWKD,TOT,HR_WKD,A,2001,2329,
CRI,HRWKD,TOT,HR_WKD,A,2002,2357,
CRI,HRWKD,TOT,HR_WKD,A,2003,2350,
CRI,HRWKD,TOT,HR_WKD,A,2004,2369,
CRI,HRWKD,TOT,HR_WKD,A,2005,2352,
CRI,HRWKD,TOT,HR_WKD,A,2006,2360,
CRI,HRWKD,TOT,HR_WKD,A,2007,2387,
CRI,HRWKD,TOT,HR_WKD,A,2008,2392,
CRI,HRWKD,TOT,HR_WKD,A,2009,2348,
CRI,HRWKD,TOT,HR_WKD,A,2010,2243.1,
CRI,HRWKD,TOT,HR_WKD,A,2011,2285.3,
CRI,HRWKD,TOT,HR_WKD,A,2012,2233.4,
CRI,HRWKD,TOT,HR_WKD,A,2013,2140.6,
CRI,HRWKD,TOT,HR_WKD,A,2014,2121.7,
CRI,HRWKD,TOT,HR_WKD,A,2015,2148.2,
CRI,HRWKD,TOT,HR_WKD,A,2016,2204.7,
CRI,HRWKD,TOT,HR_WKD,A,2017,2178.9,
CRI,HRWKD,TOT,HR_WKD,A,2018,2121,
CRI,HRWKD,TOT,HR_WKD,A,2019,2059.6,
CRI,HRWKD,TOT,HR_WKD,A,2020,1913.2,
CRI,HRWKD,TOT,HR_WKD,A,2021,2073.3,
BGR,HRWKD,TOT,HR_WKD,A,1995,1710.674,
BGR,HRWKD,TOT,HR_WKD,A,1996,1708.204,
BGR,HRWKD,TOT,HR_WKD,A,1997,1706.866,
BGR,HRWKD,TOT,HR_WKD,A,1998,1649.982,
BGR,HRWKD,TOT,HR_WKD,A,1999,1669.502,
BGR,HRWKD,TOT,HR_WKD,A,2000,1640.256,
BGR,HRWKD,TOT,HR_WKD,A,2001,1651.859,
BGR,HRWKD,TOT,HR_WKD,A,2002,1651.26,
BGR,HRWKD,TOT,HR_WKD,A,2003,1640.511,
BGR,HRWKD,TOT,HR_WKD,A,2004,1663.691,
BGR,HRWKD,TOT,HR_WKD,A,2005,1658.647,
BGR,HRWKD,TOT,HR_WKD,A,2006,1654.102,
BGR,HRWKD,TOT,HR_WKD,A,2007,1654.52,
BGR,HRWKD,TOT,HR_WKD,A,2008,1693.597,
BGR,HRWKD,TOT,HR_WKD,A,2009,1646.278,
BGR,HRWKD,TOT,HR_WKD,A,2010,1644.84,
BGR,HRWKD,TOT,HR_WKD,A,2011,1643.592,
BGR,HRWKD,TOT,HR_WKD,A,2012,1644.448,
BGR,HRWKD,TOT,HR_WKD,A,2013,1644.981,
BGR,HRWKD,TOT,HR_WKD,A,2014,1644.061,
BGR,HRWKD,TOT,HR_WKD,A,2015,1644.383,
BGR,HRWKD,TOT,HR_WKD,A,2016,1643.549,
BGR,HRWKD,TOT,HR_WKD,A,2017,1643.257,
BGR,HRWKD,TOT,HR_WKD,A,2018,1644.572,
BGR,HRWKD,TOT,HR_WKD,A,2019,1645.247,
BGR,HRWKD,TOT,HR_WKD,A,2020,1604.825,
BGR,HRWKD,TOT,HR_WKD,A,2021,1619.422,
COL,HRWKD,TOT,HR_WKD,A,2015,2325.319,
COL,HRWKD,TOT,HR_WKD,A,2016,2315.43,
COL,HRWKD,TOT,HR_WKD,A,2017,2284.5,
COL,HRWKD,TOT,HR_WKD,A,2018,2283.326,
COL,HRWKD,TOT,HR_WKD,A,2019,2272.193,
COL,HRWKD,TOT,HR_WKD,A,2020,1963.971,
HRV,HRWKD,TOT,HR_WKD,A,1995,1923.255,
HRV,HRWKD,TOT,HR_WKD,A,1996,1923.202,
HRV,HRWKD,TOT,HR_WKD,A,1997,1923.189,
HRV,HRWKD,TOT,HR_WKD,A,1998,1923.105,
HRV,HRWKD,TOT,HR_WKD,A,1999,1923.135,
HRV,HRWKD,TOT,HR_WKD,A,2000,1921.514,
HRV,HRWKD,TOT,HR_WKD,A,2001,1922.715,
HRV,HRWKD,TOT,HR_WKD,A,2002,1922.933,
HRV,HRWKD,TOT,HR_WKD,A,2003,1923.888,
HRV,HRWKD,TOT,HR_WKD,A,2004,1925.69,
HRV,HRWKD,TOT,HR_WKD,A,2005,1925.558,
HRV,HRWKD,TOT,HR_WKD,A,2006,1927.67,
HRV,HRWKD,TOT,HR_WKD,A,2007,1929.664,
HRV,HRWKD,TOT,HR_WKD,A,2008,1931.18,
HRV,HRWKD,TOT,HR_WKD,A,2009,1927.963,
HRV,HRWKD,TOT,HR_WKD,A,2010,1941.844,
HRV,HRWKD,TOT,HR_WKD,A,2011,1939.246,
HRV,HRWKD,TOT,HR_WKD,A,2012,1922.985,
HRV,HRWKD,TOT,HR_WKD,A,2013,1908.492,
HRV,HRWKD,TOT,HR_WKD,A,2014,1890.606,
HRV,HRWKD,TOT,HR_WKD,A,2015,1826.637,
HRV,HRWKD,TOT,HR_WKD,A,2016,1834.406,
HRV,HRWKD,TOT,HR_WKD,A,2017,1823.598,
HRV,HRWKD,TOT,HR_WKD,A,2018,1811.059,
HRV,HRWKD,TOT,HR_WKD,A,2019,1837.766,
HRV,HRWKD,TOT,HR_WKD,A,2020,1833.622,
HRV,HRWKD,TOT,HR_WKD,A,2021,1835.001,
CYP,HRWKD,TOT,HR_WKD,A,1995,1899.567,
CYP,HRWKD,TOT,HR_WKD,A,1996,1898.56,
CYP,HRWKD,TOT,HR_WKD,A,1997,1906.309,
CYP,HRWKD,TOT,HR_WKD,A,1998,1912.517,
CYP,HRWKD,TOT,HR_WKD,A,1999,1919.729,
CYP,HRWKD,TOT,HR_WKD,A,2000,1926.367,
CYP,HRWKD,TOT,HR_WKD,A,2001,1950.888,
CYP,HRWKD,TOT,HR_WKD,A,2002,1923.225,
CYP,HRWKD,TOT,HR_WKD,A,2003,1916.07,
CYP,HRWKD,TOT,HR_WKD,A,2004,1878.57,
CYP,HRWKD,TOT,HR_WKD,A,2005,1847.319,
CYP,HRWKD,TOT,HR_WKD,A,2006,1832.917,
CYP,HRWKD,TOT,HR_WKD,A,2007,1862.075,
CYP,HRWKD,TOT,HR_WKD,A,2008,1867.709,
CYP,HRWKD,TOT,HR_WKD,A,2009,1847.09,
CYP,HRWKD,TOT,HR_WKD,A,2010,1845.006,
CYP,HRWKD,TOT,HR_WKD,A,2011,1847.256,
CYP,HRWKD,TOT,HR_WKD,A,2012,1845.264,
CYP,HRWKD,TOT,HR_WKD,A,2013,1810.289,
CYP,HRWKD,TOT,HR_WKD,A,2014,1815.439,
CYP,HRWKD,TOT,HR_WKD,A,2015,1824.346,
CYP,HRWKD,TOT,HR_WKD,A,2016,1839.685,
CYP,HRWKD,TOT,HR_WKD,A,2017,1821.477,
CYP,HRWKD,TOT,HR_WKD,A,2018,1809.125,
CYP,HRWKD,TOT,HR_WKD,A,2019,1809.144,
CYP,HRWKD,TOT,HR_WKD,A,2020,1701.471,
CYP,HRWKD,TOT,HR_WKD,A,2021,1745.309,
MLT,HRWKD,TOT,HR_WKD,A,1995,2091.658,
MLT,HRWKD,TOT,HR_WKD,A,1996,2119.115,
MLT,HRWKD,TOT,HR_WKD,A,1997,2141.727,
MLT,HRWKD,TOT,HR_WKD,A,1998,2164.446,
MLT,HRWKD,TOT,HR_WKD,A,1999,2183.438,
MLT,HRWKD,TOT,HR_WKD,A,2000,2245.516,
MLT,HRWKD,TOT,HR_WKD,A,2001,2155.853,
MLT,HRWKD,TOT,HR_WKD,A,2002,2216.898,
MLT,HRWKD,TOT,HR_WKD,A,2003,2196.706,
MLT,HRWKD,TOT,HR_WKD,A,2004,2098.024,
MLT,HRWKD,TOT,HR_WKD,A,2005,2167.375,
MLT,HRWKD,TOT,HR_WKD,A,2006,2174.764,
MLT,HRWKD,TOT,HR_WKD,A,2007,2170.582,
MLT,HRWKD,TOT,HR_WKD,A,2008,2184.082,
MLT,HRWKD,TOT,HR_WKD,A,2009,2189.786,
MLT,HRWKD,TOT,HR_WKD,A,2010,2136.069,
MLT,HRWKD,TOT,HR_WKD,A,2011,2068.534,
MLT,HRWKD,TOT,HR_WKD,A,2012,2037.208,
MLT,HRWKD,TOT,HR_WKD,A,2013,2003.921,
MLT,HRWKD,TOT,HR_WKD,A,2014,1945.305,
MLT,HRWKD,TOT,HR_WKD,A,2015,1934.038,
MLT,HRWKD,TOT,HR_WKD,A,2016,2011.788,
MLT,HRWKD,TOT,HR_WKD,A,2017,1942.871,
MLT,HRWKD,TOT,HR_WKD,A,2018,1972.18,
MLT,HRWKD,TOT,HR_WKD,A,2019,2062.898,
MLT,HRWKD,TOT,HR_WKD,A,2020,1902.34,
MLT,HRWKD,TOT,HR_WKD,A,2021,1882.241,
ROU,HRWKD,TOT,HR_WKD,A,1995,1822.645,
ROU,HRWKD,TOT,HR_WKD,A,1996,1861.464,
ROU,HRWKD,TOT,HR_WKD,A,1997,1860.524,
ROU,HRWKD,TOT,HR_WKD,A,1998,1859.149,
ROU,HRWKD,TOT,HR_WKD,A,1999,1850.045,
ROU,HRWKD,TOT,HR_WKD,A,2000,1852.999,
ROU,HRWKD,TOT,HR_WKD,A,2001,1852.48,
ROU,HRWKD,TOT,HR_WKD,A,2002,1867.176,
ROU,HRWKD,TOT,HR_WKD,A,2003,1837.06,
ROU,HRWKD,TOT,HR_WKD,A,2004,1886.581,
ROU,HRWKD,TOT,HR_WKD,A,2005,1876.988,
ROU,HRWKD,TOT,HR_WKD,A,2006,1836.08,
ROU,HRWKD,TOT,HR_WKD,A,2007,1839.935,
ROU,HRWKD,TOT,HR_WKD,A,2008,1835.246,
ROU,HRWKD,TOT,HR_WKD,A,2009,1815.493,
ROU,HRWKD,TOT,HR_WKD,A,2010,1840.68,
ROU,HRWKD,TOT,HR_WKD,A,2011,1849.271,
ROU,HRWKD,TOT,HR_WKD,A,2012,1811.543,
ROU,HRWKD,TOT,HR_WKD,A,2013,1806.457,
ROU,HRWKD,TOT,HR_WKD,A,2014,1792.534,
ROU,HRWKD,TOT,HR_WKD,A,2015,1785.671,
ROU,HRWKD,TOT,HR_WKD,A,2016,1809.028,
ROU,HRWKD,TOT,HR_WKD,A,2017,1785.838,
ROU,HRWKD,TOT,HR_WKD,A,2018,1786.983,
ROU,HRWKD,TOT,HR_WKD,A,2019,1803.112,
ROU,HRWKD,TOT,HR_WKD,A,2020,1806.346,
ROU,HRWKD,TOT,HR_WKD,A,2021,1838.426,
EU27,HRWKD,TOT,HR_WKD,A,1995,1701.459,
EU27,HRWKD,TOT,HR_WKD,A,1996,1702.844,
EU27,HRWKD,TOT,HR_WKD,A,1997,1700.131,
EU27,HRWKD,TOT,HR_WKD,A,1998,1696.887,
EU27,HRWKD,TOT,HR_WKD,A,1999,1690.884,
EU27,HRWKD,TOT,HR_WKD,A,2000,1677.45,
EU27,HRWKD,TOT,HR_WKD,A,2001,1667.401,
EU27,HRWKD,TOT,HR_WKD,A,2002,1656.122,
EU27,HRWKD,TOT,HR_WKD,A,2003,1650.115,
EU27,HRWKD,TOT,HR_WKD,A,2004,1657.403,
EU27,HRWKD,TOT,HR_WKD,A,2005,1652.582,
EU27,HRWKD,TOT,HR_WKD,A,2006,1650.908,
EU27,HRWKD,TOT,HR_WKD,A,2007,1652.637,
EU27,HRWKD,TOT,HR_WKD,A,2008,1650.885,
